,index,date,close,high,low,open,candle_size
68440,68440,2018-12-06 11:10:00+05:30,10649.85,10652.4,10647.1,10649.2,0.6499999999996362
68441,68441,2018-12-06 11:15:00+05:30,10646.0,10651.55,10644.75,10649.75,-3.75
68442,68442,2018-12-06 11:20:00+05:30,10654.25,10657.25,10645.65,10645.9,8.350000000000364
68443,68443,2018-12-06 11:25:00+05:30,10655.0,10657.9,10653.2,10654.3,0.7000000000007276
68444,68444,2018-12-06 11:30:00+05:30,10657.7,10661.65,10653.65,10654.9,2.8000000000010914
68445,68445,2018-12-06 11:35:00+05:30,10651.6,10658.25,10650.8,10658.1,-6.5
68453,68453,2018-12-06 12:15:00+05:30,10650.75,10658.45,10648.35,10653.8,-3.0499999999992724
68454,68454,2018-12-06 12:20:00+05:30,10653.85,10653.9,10649.15,10650.55,3.3000000000010914
68455,68455,2018-12-06 12:25:00+05:30,10659.6,10659.6,10652.65,10653.95,5.649999999999636
68456,68456,2018-12-06 12:30:00+05:30,10668.0,10668.25,10658.9,10659.9,8.100000000000364
68457,68457,2018-12-06 12:35:00+05:30,10666.0,10669.45,10662.4,10668.15,-2.149999999999636
68464,68464,2018-12-06 13:10:00+05:30,10684.15,10694.4,10683.4,10692.05,-7.899999999999636
68465,68465,2018-12-06 13:15:00+05:30,10694.85,10695.25,10683.65,10684.0,10.850000000000364
68466,68466,2018-12-06 13:20:00+05:30,10692.1,10696.05,10692.0,10695.05,-2.9499999999989086
68467,68467,2018-12-06 13:25:00+05:30,10676.5,10692.25,10674.9,10692.25,-15.75
68468,68468,2018-12-06 13:30:00+05:30,10662.15,10678.7,10662.15,10676.55,-14.399999999999636
68493,68493,2018-12-07 09:20:00+05:30,10623.8,10642.95,10620.1,10641.0,-17.200000000000728
68494,68494,2018-12-07 09:25:00+05:30,10641.45,10641.9,10621.5,10623.5,17.950000000000728
68495,68495,2018-12-07 09:30:00+05:30,10648.25,10655.4,10640.3,10641.55,6.700000000000728
68496,68496,2018-12-07 09:35:00+05:30,10645.9,10651.35,10640.9,10648.05,-2.149999999999636
68497,68497,2018-12-07 09:40:00+05:30,10634.65,10648.8,10630.55,10646.05,-11.399999999999636
68523,68523,2018-12-07 11:50:00+05:30,10619.65,10623.4,10616.9,10621.8,-2.149999999999636
68524,68524,2018-12-07 11:55:00+05:30,10628.25,10628.85,10619.05,10619.05,9.200000000000728
68525,68525,2018-12-07 12:00:00+05:30,10624.05,10629.1,10620.75,10628.9,-4.850000000000364
68526,68526,2018-12-07 12:05:00+05:30,10625.6,10627.5,10622.4,10623.85,1.75
68527,68527,2018-12-07 12:10:00+05:30,10624.35,10627.4,10623.4,10625.25,-0.8999999999996362
68528,68528,2018-12-07 12:15:00+05:30,10637.1,10640.7,10623.9,10623.9,13.200000000000728
68529,68529,2018-12-07 12:20:00+05:30,10645.35,10645.35,10636.85,10636.85,8.5
68530,68530,2018-12-07 12:25:00+05:30,10652.1,10653.25,10641.2,10645.0,7.100000000000364
68531,68531,2018-12-07 12:30:00+05:30,10653.5,10656.4,10648.0,10651.8,1.7000000000007276
68574,68574,2018-12-10 09:50:00+05:30,10488.45,10501.7,10488.45,10493.9,-5.449999999998909
68575,68575,2018-12-10 09:55:00+05:30,10507.15,10507.15,10486.35,10487.85,19.299999999999272
68576,68576,2018-12-10 10:00:00+05:30,10512.25,10512.25,10500.25,10507.5,4.75
68577,68577,2018-12-10 10:05:00+05:30,10508.1,10515.5,10506.1,10512.15,-4.049999999999272
68578,68578,2018-12-10 10:10:00+05:30,10496.2,10511.35,10495.7,10507.5,-11.299999999999272
68594,68594,2018-12-10 11:30:00+05:30,10527.6,10531.2,10523.7,10530.4,-2.7999999999992724
68595,68595,2018-12-10 11:35:00+05:30,10537.35,10537.8,10525.5,10527.45,9.899999999999636
68596,68596,2018-12-10 11:40:00+05:30,10530.7,10539.1,10529.4,10537.5,-6.799999999999272
68597,68597,2018-12-10 11:45:00+05:30,10530.55,10532.55,10526.9,10530.6,-0.050000000001091394
68598,68598,2018-12-10 11:50:00+05:30,10531.6,10534.2,10528.6,10529.8,1.8000000000010914
68599,68599,2018-12-10 11:55:00+05:30,10534.35,10535.7,10528.8,10532.2,2.149999999999636
68600,68600,2018-12-10 12:00:00+05:30,10535.2,10536.45,10531.8,10534.3,0.9000000000014552
68601,68601,2018-12-10 12:05:00+05:30,10540.9,10543.25,10533.75,10535.05,5.850000000000364
68605,68605,2018-12-10 12:25:00+05:30,10519.5,10529.4,10517.75,10528.8,-9.299999999999272
68606,68606,2018-12-10 12:30:00+05:30,10529.0,10529.95,10519.15,10519.4,9.600000000000364
68607,68607,2018-12-10 12:35:00+05:30,10526.2,10529.5,10524.0,10529.25,-3.0499999999992724
68608,68608,2018-12-10 12:40:00+05:30,10526.35,10529.6,10524.45,10525.95,0.3999999999996362
68609,68609,2018-12-10 12:45:00+05:30,10526.7,10529.65,10524.0,10526.35,0.3500000000003638
68631,68631,2018-12-10 14:35:00+05:30,10488.1,10494.05,10484.3,10494.05,-5.949999999998909
68632,68632,2018-12-10 14:40:00+05:30,10502.9,10506.45,10487.65,10487.95,14.949999999998909
68633,68633,2018-12-10 14:45:00+05:30,10496.4,10508.25,10496.4,10502.7,-6.300000000001091
68634,68634,2018-12-10 14:50:00+05:30,10500.55,10505.85,10496.65,10496.65,3.899999999999636
68635,68635,2018-12-10 14:55:00+05:30,10493.2,10500.25,10492.55,10500.25,-7.049999999999272
68658,68658,2018-12-11 10:35:00+05:30,10385.1,10398.6,10382.7,10387.85,-2.75
68659,68659,2018-12-11 10:40:00+05:30,10396.05,10403.3,10380.95,10384.65,11.399999999999636
68660,68660,2018-12-11 10:45:00+05:30,10399.8,10406.45,10391.6,10396.5,3.2999999999992724
68661,68661,2018-12-11 10:50:00+05:30,10399.8,10401.75,10392.75,10400.05,-0.25
68662,68662,2018-12-11 10:55:00+05:30,10415.65,10422.45,10400.35,10400.35,15.299999999999272
68668,68668,2018-12-11 11:25:00+05:30,10467.55,10468.55,10458.15,10468.2,-0.6500000000014552
68669,68669,2018-12-11 11:30:00+05:30,10477.65,10477.95,10450.9,10466.8,10.850000000000364
68670,68670,2018-12-11 11:35:00+05:30,10500.4,10500.8,10474.95,10477.8,22.600000000000364
68671,68671,2018-12-11 11:40:00+05:30,10517.95,10518.5,10499.7,10501.05,16.900000000001455
68672,68672,2018-12-11 11:45:00+05:30,10487.0,10532.1,10486.8,10518.0,-31.0
68678,68678,2018-12-11 12:15:00+05:30,10458.2,10474.0,10455.2,10465.4,-7.199999999998909
68679,68679,2018-12-11 12:20:00+05:30,10479.7,10482.85,10458.05,10458.05,21.650000000001455
68680,68680,2018-12-11 12:25:00+05:30,10485.35,10492.1,10479.65,10479.75,5.600000000000364
68681,68681,2018-12-11 12:30:00+05:30,10490.8,10492.2,10475.45,10485.15,5.649999999999636
68682,68682,2018-12-11 12:35:00+05:30,10478.7,10491.25,10478.7,10490.7,-12.0
68685,68685,2018-12-11 12:50:00+05:30,10504.35,10512.35,10501.8,10507.05,-2.6999999999989086
68686,68686,2018-12-11 12:55:00+05:30,10511.2,10511.35,10499.6,10503.75,7.450000000000728
68687,68687,2018-12-11 13:00:00+05:30,10526.9,10529.75,10511.3,10511.3,15.600000000000364
68688,68688,2018-12-11 13:05:00+05:30,10550.0,10550.45,10519.9,10526.45,23.549999999999272
68689,68689,2018-12-11 13:10:00+05:30,10544.65,10564.8,10541.05,10549.95,-5.300000000001091
68694,68694,2018-12-11 13:35:00+05:30,10505.7,10524.1,10501.35,10508.0,-2.2999999999992724
68695,68695,2018-12-11 13:40:00+05:30,10512.65,10516.9,10494.1,10504.4,8.25
68696,68696,2018-12-11 13:45:00+05:30,10527.8,10529.2,10510.75,10510.75,17.049999999999272
68697,68697,2018-12-11 13:50:00+05:30,10528.4,10532.4,10519.2,10526.95,1.4499999999989086
68698,68698,2018-12-11 13:55:00+05:30,10520.5,10533.8,10517.0,10527.5,-7.0
68709,68709,2018-12-11 14:50:00+05:30,10543.75,10554.55,10540.1,10551.0,-7.25
68710,68710,2018-12-11 14:55:00+05:30,10551.55,10552.65,10542.1,10542.1,9.449999999998909
68711,68711,2018-12-11 15:00:00+05:30,10519.0,10553.65,10519.0,10552.1,-33.100000000000364
68712,68712,2018-12-11 15:05:00+05:30,10538.8,10543.95,10519.45,10519.45,19.349999999998545
68713,68713,2018-12-11 15:10:00+05:30,10545.35,10547.75,10531.05,10538.75,6.600000000000364
68719,68719,2018-12-12 09:25:00+05:30,10618.65,10628.5,10615.75,10622.8,-4.149999999999636
68720,68720,2018-12-12 09:30:00+05:30,10633.3,10634.1,10617.5,10617.5,15.799999999999272
68721,68721,2018-12-12 09:35:00+05:30,10630.4,10635.55,10624.0,10632.85,-2.4500000000007276
68722,68722,2018-12-12 09:40:00+05:30,10635.8,10636.75,10627.75,10630.75,5.049999999999272
68723,68723,2018-12-12 09:45:00+05:30,10646.8,10647.0,10634.85,10635.6,11.199999999998909
68728,68728,2018-12-12 10:10:00+05:30,10635.6,10643.5,10635.6,10640.8,-5.199999999998909
68729,68729,2018-12-12 10:15:00+05:30,10646.05,10646.75,10632.8,10635.55,10.5
68730,68730,2018-12-12 10:20:00+05:30,10665.3,10666.1,10644.4,10645.35,19.94999999999891
68731,68731,2018-12-12 10:25:00+05:30,10663.45,10665.5,10657.6,10663.9,-0.4499999999989086
68732,68732,2018-12-12 10:30:00+05:30,10674.5,10675.05,10661.45,10663.0,11.5
68733,68733,2018-12-12 10:35:00+05:30,10669.6,10673.9,10668.5,10672.85,-3.25
68734,68734,2018-12-12 10:40:00+05:30,10665.1,10670.6,10661.9,10670.25,-5.149999999999636
68735,68735,2018-12-12 10:45:00+05:30,10657.3,10668.0,10644.5,10665.45,-8.150000000001455
68749,68749,2018-12-12 11:55:00+05:30,10666.95,10669.8,10666.3,10667.4,-0.4499999999989086
68750,68750,2018-12-12 12:00:00+05:30,10668.15,10668.7,10662.3,10666.8,1.3500000000003638
68751,68751,2018-12-12 12:05:00+05:30,10663.5,10669.0,10660.1,10667.3,-3.7999999999992724
68752,68752,2018-12-12 12:10:00+05:30,10664.2,10666.25,10660.9,10663.3,0.9000000000014552
68753,68753,2018-12-12 12:15:00+05:30,10659.35,10665.75,10659.35,10663.5,-4.149999999999636
68756,68756,2018-12-12 12:30:00+05:30,10651.75,10657.0,10649.5,10656.6,-4.850000000000364
68757,68757,2018-12-12 12:35:00+05:30,10657.65,10657.65,10650.95,10650.95,6.699999999998909
68758,68758,2018-12-12 12:40:00+05:30,10658.65,10659.7,10657.0,10658.45,0.1999999999989086
68759,68759,2018-12-12 12:45:00+05:30,10654.75,10660.05,10654.75,10658.15,-3.399999999999636
68760,68760,2018-12-12 12:50:00+05:30,10642.85,10654.2,10641.0,10653.65,-10.799999999999272
68769,68769,2018-12-12 13:35:00+05:30,10651.55,10654.4,10648.7,10652.2,-0.6500000000014552
68770,68770,2018-12-12 13:40:00+05:30,10660.05,10660.9,10651.35,10651.35,8.699999999998909
68771,68771,2018-12-12 13:45:00+05:30,10671.6,10672.75,10659.8,10659.8,11.800000000001091
68772,68772,2018-12-12 13:50:00+05:30,10675.6,10681.2,10671.0,10671.0,4.600000000000364
68773,68773,2018-12-12 13:55:00+05:30,10671.05,10676.1,10669.7,10675.15,-4.100000000000364
68774,68774,2018-12-12 14:00:00+05:30,10678.25,10680.65,10670.8,10670.8,7.450000000000728
68775,68775,2018-12-12 14:05:00+05:30,10684.8,10686.3,10675.55,10678.55,6.25
68776,68776,2018-12-12 14:10:00+05:30,10683.05,10684.95,10679.05,10684.8,-1.75
68777,68777,2018-12-12 14:15:00+05:30,10689.45,10691.95,10681.35,10683.1,6.350000000000364
68796,68796,2018-12-13 09:35:00+05:30,10785.45,10793.3,10778.85,10793.3,-7.849999999998545
68797,68797,2018-12-13 09:40:00+05:30,10797.65,10798.05,10785.1,10785.1,12.549999999999272
68798,68798,2018-12-13 09:45:00+05:30,10800.6,10801.5,10791.8,10798.15,2.4500000000007276
68799,68799,2018-12-13 09:50:00+05:30,10799.35,10803.85,10794.5,10799.85,-0.5
68800,68800,2018-12-13 09:55:00+05:30,10809.7,10810.3,10796.5,10799.3,10.400000000001455
68801,68801,2018-12-13 10:00:00+05:30,10808.5,10813.65,10807.55,10810.05,-1.5499999999992724
68802,68802,2018-12-13 10:05:00+05:30,10805.6,10812.75,10804.4,10810.75,-5.149999999999636
68803,68803,2018-12-13 10:10:00+05:30,10803.0,10809.45,10800.55,10805.6,-2.600000000000364
68808,68808,2018-12-13 10:35:00+05:30,10804.35,10806.15,10802.2,10805.95,-1.6000000000003638
68809,68809,2018-12-13 10:40:00+05:30,10806.9,10809.05,10804.2,10804.2,2.6999999999989086
68810,68810,2018-12-13 10:45:00+05:30,10798.0,10807.25,10796.95,10806.85,-8.850000000000364
68811,68811,2018-12-13 10:50:00+05:30,10792.9,10798.7,10792.55,10798.5,-5.600000000000364
68812,68812,2018-12-13 10:55:00+05:30,10788.5,10796.9,10787.85,10793.25,-4.75
68817,68817,2018-12-13 11:20:00+05:30,10776.25,10785.25,10773.3,10785.25,-9.0
68818,68818,2018-12-13 11:25:00+05:30,10786.75,10788.55,10773.95,10776.2,10.549999999999272
68819,68819,2018-12-13 11:30:00+05:30,10784.9,10787.4,10781.7,10787.3,-2.399999999999636
68820,68820,2018-12-13 11:35:00+05:30,10778.45,10786.9,10772.6,10785.45,-7.0
68821,68821,2018-12-13 11:40:00+05:30,10783.55,10788.25,10776.7,10778.15,5.399999999999636
68839,68839,2018-12-13 13:10:00+05:30,10802.7,10806.35,10801.4,10804.2,-1.5
68840,68840,2018-12-13 13:15:00+05:30,10807.05,10809.7,10802.3,10802.3,4.75
68841,68841,2018-12-13 13:20:00+05:30,10814.15,10814.2,10802.85,10807.15,7.0
68842,68842,2018-12-13 13:25:00+05:30,10813.2,10815.6,10812.05,10813.95,-0.75
68843,68843,2018-12-13 13:30:00+05:30,10830.3,10830.85,10811.25,10813.0,17.299999999999272
68844,68844,2018-12-13 13:35:00+05:30,10837.8,10838.45,10828.8,10830.6,7.199999999998909
68845,68845,2018-12-13 13:40:00+05:30,10835.45,10838.6,10828.8,10837.3,-1.8499999999985448
68846,68846,2018-12-13 13:45:00+05:30,10831.1,10836.2,10830.65,10835.4,-4.299999999999272
68860,68860,2018-12-13 14:55:00+05:30,10759.7,10773.55,10758.9,10770.15,-10.449999999998909
68861,68861,2018-12-13 15:00:00+05:30,10781.1,10782.35,10757.3,10759.4,21.700000000000728
68862,68862,2018-12-13 15:05:00+05:30,10791.5,10792.8,10779.3,10781.9,9.600000000000364
68863,68863,2018-12-13 15:10:00+05:30,10795.25,10795.9,10787.65,10792.55,2.7000000000007276
68864,68864,2018-12-13 15:15:00+05:30,10800.5,10804.4,10792.8,10795.85,4.649999999999636
68906,68906,2018-12-14 12:30:00+05:30,10788.1,10791.3,10785.45,10790.3,-2.1999999999989086
68907,68907,2018-12-14 12:35:00+05:30,10801.25,10806.5,10788.05,10788.05,13.200000000000728
68908,68908,2018-12-14 12:40:00+05:30,10798.9,10804.45,10798.25,10800.25,-1.3500000000003638
68909,68909,2018-12-14 12:45:00+05:30,10804.85,10810.2,10798.65,10798.8,6.050000000001091
68910,68910,2018-12-14 12:50:00+05:30,10794.7,10804.8,10794.55,10804.75,-10.049999999999272
68911,68911,2018-12-14 12:55:00+05:30,10795.8,10796.45,10790.95,10794.8,1.0
68912,68912,2018-12-14 13:00:00+05:30,10801.35,10801.35,10793.45,10795.85,5.5
68922,68922,2018-12-14 13:50:00+05:30,10783.4,10791.3,10781.15,10790.25,-6.850000000000364
68923,68923,2018-12-14 13:55:00+05:30,10794.95,10794.95,10779.8,10783.0,11.950000000000728
68924,68924,2018-12-14 14:00:00+05:30,10795.85,10799.7,10792.25,10794.85,1.0
68925,68925,2018-12-14 14:05:00+05:30,10783.55,10796.85,10782.95,10796.85,-13.300000000001091
68926,68926,2018-12-14 14:10:00+05:30,10785.35,10787.3,10775.95,10783.4,1.9500000000007276
68945,68945,2018-12-17 09:30:00+05:30,10850.3,10858.25,10848.95,10854.75,-4.450000000000728
68946,68946,2018-12-17 09:35:00+05:30,10859.75,10860.0,10845.55,10850.15,9.600000000000364
68947,68947,2018-12-17 09:40:00+05:30,10858.0,10861.25,10852.05,10859.55,-1.5499999999992724
68948,68948,2018-12-17 09:45:00+05:30,10855.4,10860.1,10854.5,10858.4,-3.0
68949,68949,2018-12-17 09:50:00+05:30,10855.25,10858.9,10853.25,10854.85,0.3999999999996362
68960,68960,2018-12-17 10:45:00+05:30,10870.8,10874.75,10870.05,10873.55,-2.75
68961,68961,2018-12-17 10:50:00+05:30,10873.6,10874.35,10869.1,10870.0,3.600000000000364
68962,68962,2018-12-17 10:55:00+05:30,10867.65,10876.05,10867.65,10873.75,-6.100000000000364
68963,68963,2018-12-17 11:00:00+05:30,10872.8,10873.1,10866.65,10867.55,5.25
68964,68964,2018-12-17 11:05:00+05:30,10870.6,10873.95,10870.2,10872.6,-2.0
69030,69030,2018-12-18 10:20:00+05:30,10822.55,10828.55,10819.4,10824.0,-1.4500000000007276
69031,69031,2018-12-18 10:25:00+05:30,10825.0,10827.05,10821.2,10822.45,2.5499999999992724
69032,69032,2018-12-18 10:30:00+05:30,10827.6,10829.0,10822.55,10825.25,2.350000000000364
69033,69033,2018-12-18 10:35:00+05:30,10828.35,10829.35,10825.55,10827.8,0.5500000000010914
69034,69034,2018-12-18 10:40:00+05:30,10828.5,10830.85,10826.2,10828.75,-0.25
69037,69037,2018-12-18 10:55:00+05:30,10830.75,10832.0,10827.45,10831.55,-0.7999999999992724
69038,69038,2018-12-18 11:00:00+05:30,10832.65,10833.4,10829.7,10830.55,2.100000000000364
69039,69039,2018-12-18 11:05:00+05:30,10829.0,10835.6,10829.0,10832.65,-3.649999999999636
69040,69040,2018-12-18 11:10:00+05:30,10828.6,10830.75,10824.9,10829.35,-0.75
69041,69041,2018-12-18 11:15:00+05:30,10829.0,10829.45,10825.35,10828.55,0.4500000000007276
69043,69043,2018-12-18 11:25:00+05:30,10826.55,10829.45,10825.8,10828.5,-1.9500000000007276
69044,69044,2018-12-18 11:30:00+05:30,10831.55,10832.4,10825.7,10826.45,5.099999999998545
69045,69045,2018-12-18 11:35:00+05:30,10831.9,10832.6,10828.45,10831.4,0.5
69046,69046,2018-12-18 11:40:00+05:30,10829.05,10832.95,10827.3,10831.75,-2.7000000000007276
69047,69047,2018-12-18 11:45:00+05:30,10831.3,10832.7,10826.8,10829.45,1.8499999999985448
69053,69053,2018-12-18 12:15:00+05:30,10837.9,10838.6,10833.75,10838.6,-0.7000000000007276
69054,69054,2018-12-18 12:20:00+05:30,10844.55,10844.75,10837.35,10837.65,6.899999999999636
69055,69055,2018-12-18 12:25:00+05:30,10845.65,10850.5,10844.4,10844.5,1.1499999999996362
69056,69056,2018-12-18 12:30:00+05:30,10846.95,10847.55,10843.7,10845.35,1.6000000000003638
69057,69057,2018-12-18 12:35:00+05:30,10855.8,10857.65,10843.2,10846.95,8.849999999998545
69061,69061,2018-12-18 12:55:00+05:30,10849.5,10854.0,10845.6,10853.95,-4.450000000000728
69062,69062,2018-12-18 13:00:00+05:30,10854.35,10855.5,10848.75,10849.25,5.100000000000364
69063,69063,2018-12-18 13:05:00+05:30,10863.9,10864.55,10854.2,10854.35,9.549999999999272
69064,69064,2018-12-18 13:10:00+05:30,10861.6,10866.45,10859.4,10864.55,-2.9499999999989086
69065,69065,2018-12-18 13:15:00+05:30,10866.4,10869.75,10859.55,10861.9,4.5
69077,69077,2018-12-18 14:15:00+05:30,10875.4,10882.95,10875.05,10878.75,-3.350000000000364
69078,69078,2018-12-18 14:20:00+05:30,10882.2,10882.65,10874.05,10875.2,7.0
69079,69079,2018-12-18 14:25:00+05:30,10890.15,10893.1,10881.7,10881.7,8.449999999998909
69080,69080,2018-12-18 14:30:00+05:30,10897.4,10899.65,10885.95,10891.5,5.899999999999636
69081,69081,2018-12-18 14:35:00+05:30,10901.3,10907.55,10897.0,10899.2,2.099999999998545
69098,69098,2018-12-19 09:45:00+05:30,10945.15,10947.35,10943.5,10946.15,-1.0
69099,69099,2018-12-19 09:50:00+05:30,10952.35,10955.95,10944.55,10944.75,7.600000000000364
69100,69100,2018-12-19 09:55:00+05:30,10955.5,10956.8,10950.55,10952.25,3.25
69101,69101,2018-12-19 10:00:00+05:30,10959.9,10960.8,10955.55,10955.85,4.049999999999272
69102,69102,2018-12-19 10:05:00+05:30,10957.75,10961.3,10956.4,10959.85,-2.100000000000364
69112,69112,2018-12-19 10:55:00+05:30,10939.85,10946.8,10939.85,10943.9,-4.049999999999272
69113,69113,2018-12-19 11:00:00+05:30,10946.3,10947.55,10937.75,10939.05,7.25
69114,69114,2018-12-19 11:05:00+05:30,10943.2,10948.9,10943.05,10946.25,-3.0499999999992724
69115,69115,2018-12-19 11:10:00+05:30,10935.6,10943.7,10934.8,10943.35,-7.75
69116,69116,2018-12-19 11:15:00+05:30,10934.25,10935.6,10928.1,10935.15,-0.8999999999996362
69146,69146,2018-12-19 13:45:00+05:30,10977.5,10979.4,10974.55,10977.6,-0.1000000000003638
69147,69147,2018-12-19 13:50:00+05:30,10981.45,10981.65,10975.0,10977.0,4.450000000000728
69148,69148,2018-12-19 13:55:00+05:30,10977.1,10982.5,10976.55,10981.2,-4.100000000000364
69149,69149,2018-12-19 14:00:00+05:30,10971.55,10977.55,10963.9,10976.9,-5.350000000000364
69150,69150,2018-12-19 14:05:00+05:30,10968.3,10972.85,10963.25,10970.65,-2.350000000000364
69154,69154,2018-12-19 14:25:00+05:30,10969.1,10974.1,10968.2,10970.85,-1.75
69155,69155,2018-12-19 14:30:00+05:30,10972.35,10975.25,10968.65,10969.05,3.3000000000010914
69156,69156,2018-12-19 14:35:00+05:30,10972.7,10974.55,10968.95,10973.7,-1.0
69157,69157,2018-12-19 14:40:00+05:30,10982.2,10984.15,10973.2,10973.9,8.300000000001091
69158,69158,2018-12-19 14:45:00+05:30,10977.45,10984.75,10971.75,10982.9,-5.449999999998909
69168,69168,2018-12-20 09:20:00+05:30,10913.45,10916.8,10905.3,10916.45,-3.0
69169,69169,2018-12-20 09:25:00+05:30,10918.15,10922.2,10911.7,10913.2,4.949999999998909
69170,69170,2018-12-20 09:30:00+05:30,10910.1,10921.85,10908.8,10918.7,-8.600000000000364
69171,69171,2018-12-20 09:35:00+05:30,10910.5,10916.75,10905.65,10909.25,1.25
69172,69172,2018-12-20 09:40:00+05:30,10914.15,10916.0,10904.1,10911.25,2.899999999999636
69207,69207,2018-12-20 12:35:00+05:30,10915.6,10920.05,10914.9,10918.2,-2.600000000000364
69208,69208,2018-12-20 12:40:00+05:30,10918.45,10919.6,10914.25,10915.4,3.0500000000010914
69209,69209,2018-12-20 12:45:00+05:30,10931.85,10934.05,10915.55,10917.75,14.100000000000364
69210,69210,2018-12-20 12:50:00+05:30,10933.95,10935.1,10930.35,10932.25,1.7000000000007276
69211,69211,2018-12-20 12:55:00+05:30,10941.3,10941.85,10932.1,10933.85,7.449999999998909
69218,69218,2018-12-20 13:30:00+05:30,10922.5,10926.2,10919.4,10925.95,-3.4500000000007276
69219,69219,2018-12-20 13:35:00+05:30,10929.3,10930.0,10921.85,10922.45,6.849999999998545
69220,69220,2018-12-20 13:40:00+05:30,10924.75,10931.0,10924.2,10929.05,-4.299999999999272
69221,69221,2018-12-20 13:45:00+05:30,10919.35,10926.0,10915.3,10924.65,-5.299999999999272
69222,69222,2018-12-20 13:50:00+05:30,10923.0,10923.25,10916.5,10919.05,3.9500000000007276
69242,69242,2018-12-21 09:15:00+05:30,10940.7,10944.25,10925.25,10944.25,-3.5499999999992724
69243,69243,2018-12-21 09:20:00+05:30,10947.9,10953.0,10937.1,10940.5,7.399999999999636
69244,69244,2018-12-21 09:25:00+05:30,10955.95,10956.75,10941.0,10947.95,8.0
69245,69245,2018-12-21 09:30:00+05:30,10949.65,10963.4,10949.65,10956.15,-6.5
